 Fri Apr 08 12:54:08 2022

 Grid data:
 i =      1      2      3      4      5      6
 ql=  0.000 -0.600  0.000 -0.210  0.000  0.000
 dq=  0.000  0.050  0.030  0.030  0.000  0.000
 nq=      1     60      8     15      1      1

 Note: the inertia tensor is equal to Bij=A^(5/3)*Tij/100 [hbar^2/MeV] and the friction tensor is Gij=A^(4/3)*Tij in [hbar] units

----------------------------------------------------------------------------------------------------------------------------------
   eta   q2    q3    q4    q5    q6     BS      BC      BK      BW      BF    R12/R0    Bx      Bz      BQ     vol      c      Rn
                                       T11     T12     T13     T14     T22     T23     T24     T33     T34     T44
  0.00 -0.60  0.00  0.03  0.00  0.00 1.03807 0.98283 1.03306  1.0000  0.5000  0.5578  1.0537  0.7428 -0.3178  1.0000  0.745  1.162
                                       2.256   0.000   0.000   0.000   0.225   0.000  -0.076   0.093   0.000   0.213 <--inertia
                                       2.280   0.000   0.000  -0.000   0.313   0.000  -0.138   0.137   0.000   0.381 <--friction

  0.00 -0.60  0.00  0.06  0.00  0.00 1.04118 0.98209 1.03576  1.0000  0.5000  0.5528  1.0527  0.7382 -0.3237  1.0000  0.751  1.175
                                       2.270   0.000   0.000   0.000   0.220   0.000  -0.085   0.080   0.000   0.216 <--inertia
                                       2.256   0.000  -0.000  -0.000   0.297   0.000  -0.144   0.118   0.000   0.379 <--friction

  0.00 -0.60  0.00  0.09  0.00  0.00 1.04539 0.98114 1.03927  1.0000  0.5000  0.5475  1.0511  0.7330 -0.3303  1.0000  0.756  1.188
                                       2.286   0.000   0.000   0.000   0.214   0.000  -0.094   0.069   0.000   0.219 <--inertia
                                       2.231   0.000   0.000  -0.000   0.281   0.000  -0.150   0.102   0.000   0.377 <--friction

  0.00 -0.60  0.00  0.12  0.00  0.00 1.05057 0.97999 1.04347  1.0000  0.5000  0.5421  1.0491  0.7271 -0.3377  1.0000  0.762  1.200
                                       2.305   0.000   0.000   0.000   0.208   0.000  -0.103   0.060   0.000   0.223 <--inertia
                                       2.208   0.000  -0.000  -0.000   0.265   0.000  -0.156   0.089   0.000   0.376 <--friction

  0.00 -0.60  0.00  0.15  0.00  0.00 1.05662 0.97864 1.04826  1.0000  0.5000  0.5365  1.0465  0.7205 -0.3459  1.0000  0.767  1.213
                                       2.326   0.000   0.000   0.000   0.201   0.000  -0.113   0.053  -0.000   0.228 <--inertia
                                       2.185   0.000   0.000  -0.000   0.250   0.000  -0.161   0.079   0.000   0.375 <--friction

  0.00 -0.60  0.00  0.18  0.00  0.00 1.06342 0.97709 1.05356  1.0000  0.5000  0.5306  1.0434  0.7132 -0.3549  1.0000  0.773  1.225
                                       2.349   0.000   0.000   0.000   0.194   0.000  -0.122   0.047  -0.000   0.234 <--inertia
                                       2.164   0.000  -0.000  -0.000   0.235   0.000  -0.167   0.072   0.000   0.375 <--friction

  0.00 -0.60  0.00  0.21  0.00  0.00 1.07088 0.97535 1.05928  1.0000  0.5000  0.5245  1.0398  0.7054 -0.3647  1.0000  0.779  1.237
                                       2.375   0.000   0.000   0.000   0.186   0.000  -0.132   0.043  -0.000   0.242 <--inertia
                                       2.145   0.000  -0.000  -0.000   0.220   0.000  -0.172   0.068   0.000   0.376 <--friction

  0.00 -0.60  0.03 -0.21  0.00  0.00 1.06950 0.98127 1.05785  1.0385  0.4793  0.5914  1.0437  0.7534 -0.2954  1.0000  0.705  1.054
                                       2.224   0.000   0.000   0.000   0.245  -0.009  -0.013   0.238  -0.001   0.209 <--inertia
                                       2.354   0.000  -0.000  -0.000   0.439  -0.017  -0.078   0.389   0.001   0.398 <--friction

  0.00 -0.60  0.03 -0.18  0.00  0.00 1.05900 0.98218 1.04905  1.0230  0.4740  0.5879  1.0466  0.7544 -0.2960  1.0000  0.710  1.068
                                       2.221   0.000   0.000   0.000   0.244  -0.009  -0.020   0.215  -0.001   0.208 <--inertia
                                       2.366   0.000  -0.000  -0.000   0.426  -0.018  -0.086   0.352   0.001   0.397 <--friction

  0.00 -0.60  0.03 -0.15  0.00  0.00 1.05057 0.98289 1.04209  1.0105  0.4609  0.5843  1.0491  0.7548 -0.2973  1.0000  0.715  1.081
                                       2.220   0.000   0.000   0.000   0.243  -0.010  -0.027   0.194  -0.001   0.208 <--inertia
                                       2.370   0.000   0.000  -0.000   0.411  -0.019  -0.095   0.315   0.001   0.395 <--friction

  0.00 -0.60  0.03 -0.12  0.00  0.00 1.04416 0.98338 1.03690  1.0000  0.5000  0.5807  1.0511  0.7545 -0.2991  1.0000  0.720  1.103
                                       2.221   0.000   0.000   0.000   0.241  -0.010  -0.034   0.174  -0.001   0.208 <--inertia
                                       2.367   0.000  -0.000  -0.000   0.395  -0.019  -0.103   0.280   0.001   0.393 <--friction

  0.00 -0.60  0.03 -0.09  0.00  0.00 1.03967 0.98368 1.03339  1.0000  0.5000  0.5756  1.0526  0.7535 -0.3016  1.0000  0.725  1.111
                                       2.224   0.000   0.000   0.000   0.239  -0.011  -0.042   0.155  -0.001   0.208 <--inertia
                                       2.358   0.000  -0.000  -0.000   0.379  -0.020  -0.111   0.246   0.001   0.391 <--friction

  0.00 -0.60  0.03 -0.06  0.00  0.00 1.03697 0.98376 1.03141  1.0000  0.5000  0.5713  1.0536  0.7518 -0.3048  1.0000  0.730  1.123
                                       2.229   0.000   0.000   0.000   0.236  -0.011  -0.050   0.138  -0.001   0.209 <--inertia
                                       2.343   0.000  -0.000  -0.000   0.363  -0.020  -0.118   0.215   0.001   0.388 <--friction

  0.00 -0.60  0.03 -0.03  0.00  0.00 1.03594 0.98363 1.03083  1.0000  0.5000  0.5669  1.0541  0.7494 -0.3086  1.0000  0.735  1.136
                                       2.236   0.000   0.000   0.000   0.233  -0.012  -0.059   0.122  -0.000   0.210 <--inertia
                                       2.325   0.000   0.000  -0.000   0.346  -0.020  -0.125   0.186   0.002   0.386 <--friction

  0.00 -0.60  0.03  0.00  0.00  0.00 1.03643 0.98330 1.03149  1.0000  0.5000  0.5623  1.0541  0.7463 -0.3131  1.0000  0.740  1.149
                                       2.245   0.000   0.000   0.000   0.229  -0.012  -0.067   0.107  -0.000   0.211 <--inertia
                                       2.304   0.000  -0.000  -0.000   0.329  -0.020  -0.132   0.160   0.002   0.383 <--friction

  0.00 -0.60  0.03  0.03  0.00  0.00 1.03829 0.98276 1.03323  1.0000  0.5000  0.5575  1.0536  0.7424 -0.3182  1.0000  0.745  1.162
                                       2.257   0.000   0.000   0.000   0.224  -0.013  -0.076   0.093   0.000   0.213 <--inertia
                                       2.280   0.000   0.000  -0.000   0.313  -0.020  -0.138   0.138   0.003   0.381 <--friction

  0.00 -0.60  0.03  0.06  0.00  0.00 1.04139 0.98202 1.03592  1.0000  0.5000  0.5525  1.0525  0.7379 -0.3241  1.0000  0.751  1.175
                                       2.271   0.000   0.000   0.000   0.219  -0.013  -0.085   0.081   0.001   0.216 <--inertia
                                       2.256   0.000  -0.000  -0.000   0.296  -0.019  -0.144   0.118   0.003   0.379 <--friction

  0.00 -0.60  0.03  0.09  0.00  0.00 1.04558 0.98107 1.03941  1.0000  0.5000  0.5473  1.0510  0.7326 -0.3308  1.0000  0.756  1.188
                                       2.287   0.000   0.000   0.000   0.214  -0.013  -0.094   0.070   0.002   0.219 <--inertia
                                       2.232   0.000  -0.000  -0.000   0.281  -0.019  -0.150   0.102   0.004   0.377 <--friction

  0.00 -0.60  0.03  0.12  0.00  0.00 1.05075 0.97992 1.04360  1.0000  0.5000  0.5419  1.0489  0.7267 -0.3382  1.0000  0.762  1.200
                                       2.306   0.000   0.000   0.000   0.208  -0.014  -0.103   0.061   0.002   0.223 <--inertia
                                       2.209   0.000  -0.000  -0.000   0.265  -0.018  -0.156   0.089   0.004   0.376 <--friction

  0.00 -0.60  0.03  0.15  0.00  0.00 1.05678 0.97857 1.04838  1.0000  0.5000  0.5362  1.0463  0.7201 -0.3464  1.0000  0.767  1.213
                                       2.327   0.000   0.000   0.000   0.201  -0.014  -0.113   0.053   0.003   0.229 <--inertia
                                       2.186   0.000  -0.000  -0.000   0.250  -0.017  -0.161   0.079   0.005   0.376 <--friction

  0.00 -0.60  0.03  0.18  0.00  0.00 1.06356 0.97702 1.05366  1.0000  0.5000  0.5304  1.0432  0.7129 -0.3554  1.0000  0.773  1.225
                                       2.350   0.000   0.000   0.000   0.193  -0.014  -0.122   0.047   0.004   0.235 <--inertia
                                       2.165   0.000  -0.000  -0.000   0.235  -0.016  -0.166   0.073   0.006   0.376 <--friction

  0.00 -0.60  0.03  0.21  0.00  0.00 1.07101 0.97529 1.05938  1.0000  0.5000  0.5242  1.0396  0.7050 -0.3652  1.0000  0.779  1.237
                                       2.377   0.000   0.000   0.000   0.185  -0.014  -0.132   0.044   0.006   0.243 <--inertia
                                       2.146   0.000  -0.000  -0.000   0.220  -0.016  -0.171   0.069   0.007   0.377 <--friction

  0.00 -0.60  0.06 -0.21  0.00  0.00 1.07035 0.98105 1.05844  1.0391  0.4575  0.5917  1.0432  0.7523 -0.2965  1.0000  0.705  1.053
                                       2.227   0.000   0.000   0.000   0.244  -0.018  -0.013   0.238  -0.003   0.209 <--inertia
                                       2.352   0.000  -0.000   0.000   0.437  -0.033  -0.078   0.389   0.001   0.398 <--friction

  0.00 -0.60  0.06 -0.18  0.00  0.00 1.05987 0.98196 1.04968  1.0243  0.4457  0.5884  1.0461  0.7534 -0.2972  1.0000  0.710  1.067
                                       2.224   0.000   0.000   0.000   0.243  -0.019  -0.020   0.216  -0.003   0.209 <--inertia
                                       2.363   0.000   0.000  -0.000   0.423  -0.035  -0.087   0.353   0.001   0.397 <--friction

  0.00 -0.60  0.06 -0.15  0.00  0.00 1.05145 0.98266 1.04274  1.0137  0.3944  0.5866  1.0486  0.7537 -0.2985  1.0000  0.715  1.080
                                       2.223   0.000   0.000   0.000   0.242  -0.020  -0.027   0.194  -0.003   0.208 <--inertia
                                       2.367   0.000  -0.000  -0.000   0.408  -0.037  -0.095   0.316   0.001   0.395 <--friction

  0.00 -0.60  0.06 -0.12  0.00  0.00 1.04503 0.98316 1.03756  1.0000  0.5000  0.5785  1.0506  0.7534 -0.3003  1.0000  0.720  1.110
                                       2.224   0.000   0.000   0.000   0.240  -0.021  -0.035   0.174  -0.002   0.208 <--inertia
                                       2.365   0.000  -0.000  -0.000   0.393  -0.039  -0.103   0.281   0.002   0.393 <--friction

  0.00 -0.60  0.06 -0.09  0.00  0.00 1.04052 0.98345 1.03403  1.0000  0.5000  0.5744  1.0521  0.7524 -0.3029  1.0000  0.725  1.114
                                       2.227   0.000   0.000   0.000   0.238  -0.022  -0.043   0.156  -0.002   0.208 <--inertia
                                       2.356   0.000  -0.000  -0.000   0.377  -0.040  -0.111   0.248   0.002   0.391 <--friction

  0.00 -0.60  0.06 -0.06  0.00  0.00 1.03779 0.98353 1.03204  1.0000  0.5000  0.5702  1.0531  0.7507 -0.3060  1.0000  0.730  1.125
                                       2.232   0.000   0.000   0.000   0.235  -0.023  -0.051   0.138  -0.001   0.209 <--inertia
                                       2.343   0.000  -0.000  -0.000   0.360  -0.040  -0.118   0.217   0.003   0.389 <--friction

  0.00 -0.60  0.06 -0.03  0.00  0.00 1.03672 0.98341 1.03142  1.0000  0.5000  0.5661  1.0536  0.7483 -0.3098  1.0000  0.735  1.137
                                       2.239   0.000   0.000   0.000   0.232  -0.024  -0.059   0.122  -0.001   0.210 <--inertia
                                       2.325   0.000  -0.000  -0.000   0.344  -0.040  -0.125   0.188   0.004   0.386 <--friction

  0.00 -0.60  0.06  0.00  0.00  0.00 1.03716 0.98308 1.03204  1.0000  0.5000  0.5616  1.0536  0.7452 -0.3143  1.0000  0.740  1.150
                                       2.249   0.000   0.000   0.000   0.228  -0.025  -0.067   0.107  -0.000   0.212 <--inertia
                                       2.304   0.000  -0.000  -0.000   0.327  -0.040  -0.132   0.162   0.004   0.384 <--friction

  0.00 -0.60  0.06  0.03  0.00  0.00 1.03897 0.98254 1.03374  1.0000  0.5000  0.5568  1.0531  0.7413 -0.3195  1.0000  0.745  1.163
                                       2.260   0.000   0.000   0.000   0.223  -0.026  -0.076   0.094   0.001   0.214 <--inertia
                                       2.281   0.000  -0.000  -0.000   0.311  -0.039  -0.138   0.140   0.005   0.382 <--friction

  0.00 -0.60  0.06  0.06  0.00  0.00 1.04202 0.98180 1.03639  1.0000  0.5000  0.5519  1.0521  0.7368 -0.3255  1.0000  0.751  1.175
                                       2.274   0.000   0.000   0.000   0.218  -0.027  -0.085   0.082   0.002   0.217 <--inertia
                                       2.258   0.000  -0.000  -0.000   0.295  -0.038  -0.144   0.120   0.006   0.380 <--friction

  0.00 -0.60  0.06  0.09  0.00  0.00 1.04616 0.98085 1.03984  1.0000  0.5000  0.5467  1.0506  0.7315 -0.3321  1.0000  0.756  1.188
                                       2.290   0.000   0.000   0.000   0.213  -0.027  -0.094   0.071   0.003   0.220 <--inertia
                                       2.234   0.000  -0.000  -0.000   0.279  -0.037  -0.150   0.104   0.008   0.378 <--friction

  0.00 -0.60  0.06  0.12  0.00  0.00 1.05128 0.97970 1.04399  1.0000  0.5000  0.5413  1.0485  0.7256 -0.3396  1.0000  0.762  1.201
                                       2.309   0.000   0.000   0.000   0.206  -0.028  -0.104   0.062   0.005   0.225 <--inertia
                                       2.211   0.000  -0.000  -0.000   0.264  -0.036  -0.155   0.091   0.009   0.377 <--friction

  0.00 -0.60  0.06  0.15  0.00  0.00 1.05726 0.97836 1.04874  1.0000  0.5000  0.5356  1.0460  0.7190 -0.3478  1.0000  0.767  1.213
                                       2.330   0.000   0.000   0.000   0.200  -0.028  -0.113   0.055   0.007   0.230 <--inertia
                                       2.189   0.000  -0.000  -0.000   0.248  -0.034  -0.161   0.082   0.010   0.377 <--friction

  0.00 -0.60  0.06  0.18  0.00  0.00 1.06399 0.97682 1.05399  1.0000  0.5000  0.5297  1.0429  0.7118 -0.3568  1.0000  0.773  1.225
                                       2.354   0.000   0.000   0.000   0.192  -0.029  -0.123   0.049   0.009   0.237 <--inertia
                                       2.168   0.000  -0.000  -0.000   0.234  -0.033  -0.166   0.075   0.012   0.377 <--friction

  0.00 -0.60  0.06  0.21  0.00  0.00 1.07140 0.97509 1.05968  1.0000  0.5000  0.5236  1.0393  0.7040 -0.3666  1.0000  0.779  1.237
                                       2.380   0.000   0.000   0.000   0.184  -0.029  -0.132   0.046   0.012   0.245 <--inertia
                                       2.149   0.000  -0.000  -0.000   0.219  -0.031  -0.171   0.072   0.014   0.378 <--friction

  0.00 -0.60  0.09 -0.21  0.00  0.00 1.07176 0.98068 1.05942  1.0402  0.4345  0.5922  1.0424  0.7505 -0.2984  1.0000  0.705  1.052
                                       2.232   0.000   0.000   0.000   0.243  -0.027  -0.014   0.239  -0.004   0.209 <--inertia
                                       2.347   0.000  -0.000  -0.000   0.433  -0.049  -0.079   0.390   0.002   0.398 <--friction

  0.00 -0.60  0.09 -0.18  0.00  0.00 1.06131 0.98158 1.05072  1.0270  0.4114  0.5896  1.0453  0.7515 -0.2991  1.0000  0.710  1.065
                                       2.229   0.000   0.000   0.000   0.242  -0.029  -0.021   0.216  -0.004   0.209 <--inertia
                                       2.359   0.000  -0.000  -0.000   0.419  -0.053  -0.087   0.354   0.002   0.397 <--friction

  0.00 -0.60  0.09 -0.15  0.00  0.00 1.05291 0.98229 1.04382  1.0000  0.5000  0.5777  1.0478  0.7519 -0.3004  1.0000  0.715  1.120
                                       2.228   0.000   0.000   0.000   0.240  -0.031  -0.028   0.195  -0.004   0.209 <--inertia
                                       2.363   0.000  -0.000  -0.000   0.404  -0.056  -0.095   0.318   0.002   0.395 <--friction

  0.00 -0.60  0.09 -0.12  0.00  0.00 1.04647 0.98278 1.03865  1.0000  0.5000  0.5754  1.0498  0.7516 -0.3023  1.0000  0.720  1.118
                                       2.229   0.000   0.000   0.000   0.238  -0.032  -0.035   0.175  -0.003   0.209 <--inertia
                                       2.362   0.000  -0.000  -0.000   0.389  -0.058  -0.103   0.283   0.003   0.393 <--friction

  0.00 -0.60  0.09 -0.09  0.00  0.00 1.04192 0.98307 1.03510  1.0000  0.5000  0.5722  1.0513  0.7506 -0.3049  1.0000  0.725  1.120
                                       2.232   0.000   0.000   0.000   0.236  -0.034  -0.043   0.157  -0.003   0.209 <--inertia
                                       2.354   0.000  -0.000  -0.000   0.373  -0.059  -0.111   0.250   0.004   0.391 <--friction

  0.00 -0.60  0.09 -0.06  0.00  0.00 1.03914 0.98316 1.03307  1.0000  0.5000  0.5684  1.0523  0.7489 -0.3081  1.0000  0.730  1.127
                                       2.237   0.000   0.000   0.000   0.233  -0.035  -0.051   0.140  -0.002   0.210 <--inertia
                                       2.341   0.000  -0.000  -0.000   0.357  -0.060  -0.118   0.219   0.004   0.389 <--friction

  0.00 -0.60  0.09 -0.03  0.00  0.00 1.03801 0.98303 1.03240  1.0000  0.5000  0.5646  1.0529  0.7464 -0.3119  1.0000  0.735  1.139
                                       2.245   0.000   0.000   0.000   0.230  -0.036  -0.060   0.124  -0.001   0.211 <--inertia
                                       2.324   0.000  -0.000  -0.000   0.341  -0.060  -0.125   0.191   0.006   0.387 <--friction

  0.00 -0.60  0.09  0.00  0.00  0.00 1.03837 0.98270 1.03295  1.0000  0.5000  0.5603  1.0529  0.7433 -0.3165  1.0000  0.740  1.151
                                       2.254   0.000   0.000   0.000   0.226  -0.038  -0.068   0.109  -0.000   0.213 <--inertia
                                       2.305   0.000  -0.000  -0.000   0.324  -0.059  -0.132   0.165   0.007   0.384 <--friction

  0.00 -0.60  0.09  0.03  0.00  0.00 1.04010 0.98217 1.03459  1.0000  0.5000  0.5557  1.0524  0.7395 -0.3217  1.0000  0.745  1.163
                                       2.266   0.000   0.000   0.000   0.221  -0.039  -0.077   0.096   0.001   0.215 <--inertia
                                       2.283   0.000  -0.000  -0.000   0.308  -0.058  -0.138   0.143   0.008   0.382 <--friction

  0.00 -0.60  0.09  0.06  0.00  0.00 1.04306 0.98143 1.03716  1.0000  0.5000  0.5508  1.0514  0.7349 -0.3276  1.0000  0.751  1.176
                                       2.280   0.000   0.000   0.000   0.216  -0.040  -0.086   0.084   0.003   0.218 <--inertia
                                       2.260   0.000  -0.000  -0.000   0.292  -0.057  -0.144   0.124   0.010   0.381 <--friction

  0.00 -0.60  0.09  0.09  0.00  0.00 1.04712 0.98049 1.04055  1.0000  0.5000  0.5456  1.0499  0.7297 -0.3343  1.0000  0.756  1.189
                                       2.296   0.000   0.000   0.000   0.211  -0.041  -0.095   0.074   0.005   0.222 <--inertia
                                       2.237   0.000  -0.000  -0.000   0.277  -0.055  -0.149   0.108   0.011   0.379 <--friction

  0.00 -0.60  0.09  0.12  0.00  0.00 1.05216 0.97935 1.04464  1.0000  0.5000  0.5402  1.0478  0.7238 -0.3418  1.0000  0.762  1.201
                                       2.315   0.000   0.000   0.000   0.204  -0.042  -0.104   0.065   0.007   0.226 <--inertia
                                       2.214   0.000  -0.000  -0.000   0.262  -0.053  -0.155   0.095   0.013   0.379 <--friction

  0.00 -0.60  0.09  0.15  0.00  0.00 1.05805 0.97801 1.04933  1.0000  0.5000  0.5346  1.0453  0.7172 -0.3501  1.0000  0.767  1.213
                                       2.336   0.000   0.000   0.000   0.197  -0.042  -0.113   0.058   0.010   0.232 <--inertia
                                       2.193   0.000  -0.000  -0.000   0.247  -0.051  -0.160   0.085   0.016   0.378 <--friction

  0.00 -0.60  0.09  0.18  0.00  0.00 1.06471 0.97648 1.05454  1.0000  0.5000  0.5287  1.0422  0.7101 -0.3591  1.0000  0.773  1.226
                                       2.360   0.000   0.000   0.000   0.190  -0.043  -0.123   0.053   0.014   0.239 <--inertia
                                       2.172   0.000  -0.000  -0.000   0.232  -0.049  -0.165   0.079   0.018   0.379 <--friction

  0.00 -0.60  0.09  0.21  0.00  0.00 1.07204 0.97475 1.06019  1.0000  0.5000  0.5225  1.0387  0.7022 -0.3690  1.0000  0.779  1.238
                                       2.386   0.000   0.000   0.000   0.182  -0.043  -0.132   0.050   0.018   0.248 <--inertia
                                       2.154   0.000  -0.000  -0.000   0.218  -0.046  -0.170   0.076   0.022   0.381 <--friction

  0.00 -0.60  0.12 -0.21  0.00  0.00 1.07373 0.98016 1.06079  1.0421  0.4081  0.5931  1.0412  0.7480 -0.3011  1.0000  0.705  1.050
                                       2.240   0.000   0.000   0.000   0.241  -0.037  -0.015   0.240  -0.006   0.210 <--inertia
                                       2.341   0.000  -0.000  -0.000   0.427  -0.065  -0.079   0.391   0.003   0.398 <--friction

  0.00 -0.60  0.12 -0.18  0.00  0.00 1.06333 0.98106 1.05218  1.0000  0.5000  0.5748  1.0441  0.7490 -0.3019  1.0000  0.710  1.136
                                       2.237   0.000   0.000   0.000   0.240  -0.039  -0.022   0.217  -0.005   0.209 <--inertia
                                       2.353   0.000  -0.000  -0.000   0.413  -0.070  -0.088   0.355   0.003   0.397 <--friction

  0.00 -0.60  0.12 -0.15  0.00  0.00 1.05494 0.98176 1.04532  1.0000  0.5000  0.5736  1.0466  0.7494 -0.3032  1.0000  0.715  1.130
                                       2.236   0.000   0.000   0.000   0.238  -0.041  -0.029   0.196  -0.005   0.209 <--inertia
                                       2.358   0.000  -0.000  -0.000   0.398  -0.074  -0.096   0.320   0.003   0.395 <--friction

  0.00 -0.60  0.12 -0.12  0.00  0.00 1.04848 0.98226 1.04016  1.0000  0.5000  0.5717  1.0486  0.7490 -0.3051  1.0000  0.720  1.127
                                       2.237   0.000   0.000   0.000   0.236  -0.043  -0.036   0.177  -0.004   0.209 <--inertia
                                       2.357   0.000  -0.000  -0.000   0.383  -0.077  -0.104   0.286   0.004   0.393 <--friction

  0.00 -0.60  0.12 -0.09  0.00  0.00 1.04389 0.98255 1.03659  1.0000  0.5000  0.5691  1.0502  0.7480 -0.3077  1.0000  0.725  1.127
                                       2.240   0.000   0.000   0.000   0.234  -0.045  -0.044   0.158  -0.004   0.210 <--inertia
                                       2.351   0.000  -0.000  -0.000   0.368  -0.078  -0.111   0.253   0.005   0.391 <--friction

  0.00 -0.60  0.12 -0.06  0.00  0.00 1.04103 0.98263 1.03450  1.0000  0.5000  0.5658  1.0512  0.7463 -0.3110  1.0000  0.730  1.131
                                       2.245   0.000   0.000   0.000   0.231  -0.047  -0.052   0.141  -0.003   0.211 <--inertia
                                       2.339   0.000  -0.000  -0.000   0.352  -0.079  -0.118   0.223   0.006   0.389 <--friction

  0.00 -0.60  0.12 -0.03  0.00  0.00 1.03980 0.98251 1.03376  1.0000  0.5000  0.5624  1.0518  0.7439 -0.3148  1.0000  0.735  1.141
                                       2.252   0.000   0.000   0.000   0.227  -0.048  -0.060   0.126  -0.001   0.212 <--inertia
                                       2.324   0.000  -0.000  -0.000   0.336  -0.079  -0.125   0.195   0.008   0.387 <--friction

  0.00 -0.60  0.12  0.00  0.00  0.00 1.04006 0.98219 1.03423  1.0000  0.5000  0.5585  1.0518  0.7407 -0.3194  1.0000  0.740  1.152
                                       2.262   0.000   0.000   0.000   0.223  -0.050  -0.069   0.111   0.000   0.214 <--inertia
                                       2.305   0.000  -0.000  -0.000   0.320  -0.079  -0.131   0.170   0.009   0.385 <--friction

  0.00 -0.60  0.12  0.03  0.00  0.00 1.04168 0.98165 1.03577  1.0000  0.5000  0.5540  1.0514  0.7369 -0.3247  1.0000  0.745  1.165
                                       2.274   0.000   0.000   0.000   0.219  -0.052  -0.077   0.098   0.002   0.217 <--inertia
                                       2.285   0.000  -0.000  -0.000   0.304  -0.077  -0.137   0.148   0.011   0.384 <--friction

  0.00 -0.60  0.12  0.06  0.00  0.00 1.04452 0.98092 1.03825  1.0000  0.5000  0.5492  1.0504  0.7324 -0.3307  1.0000  0.751  1.177
                                       2.288   0.000   0.000   0.000   0.213  -0.053  -0.086   0.087   0.004   0.220 <--inertia
                                       2.263   0.000  -0.000  -0.000   0.289  -0.075  -0.143   0.129   0.013   0.382 <--friction

